"Wavelength","rsr","stdev","band"
1024,2.18318496e-06,2.04740218e-06,"SWIR2"
1025,2.17180536e-06,2.00436057e-06,"SWIR2"
1026,2.16042554e-06,1.96186215e-06,"SWIR2"
1027,2.14904594e-06,1.91994445e-06,"SWIR2"
1028,2.13766634e-06,1.87865294e-06,"SWIR2"
1029,2.1262872e-06,1.83802695e-06,"SWIR2"
1030,2.1149076e-06,1.79810445e-06,"SWIR2"
1031,2.10352732e-06,1.7589424e-06,"SWIR2"
1032,2.09214772e-06,1.72059208e-06,"SWIR2"
1033,2.08076858e-06,1.68310339e-06,"SWIR2"
1034,2.06938853e-06,1.64653773e-06,"SWIR2"
1035,2.05800916e-06,1.61095841e-06,"SWIR2"
1036,2.04662888e-06,1.57643262e-06,"SWIR2"
1037,2.03524951e-06,1.54302938e-06,"SWIR2"
1038,2.02386968e-06,1.51082315e-06,"SWIR2"
1039,2.01601188e-06,1.49141226e-06,"SWIR2"
1040,1.99551096e-06,1.48574452e-06,"SWIR2"
1041,1.96545579e-06,1.47557137e-06,"SWIR2"
1042,1.93212531e-06,1.46580226e-06,"SWIR2"
1043,1.89879427e-06,1.45682918e-06,"SWIR2"
1044,1.86546333e-06,1.44866408e-06,"SWIR2"
1045,1.83213263e-06,1.44132161e-06,"SWIR2"
1046,1.7988018e-06,1.43481475e-06,"SWIR2"
1047,1.7654703e-06,1.42915565e-06,"SWIR2"
1048,1.73214073e-06,1.42434999e-06,"SWIR2"
1049,1.69880923e-06,1.42041313e-06,"SWIR2"
1050,1.66547841e-06,1.41734574e-06,"SWIR2"
1051,1.6321477e-06,1.41515716e-06,"SWIR2"
1052,1.59881677e-06,1.41385181e-06,"SWIR2"
1053,1.5654864e-06,1.41343014e-06,"SWIR2"
1054,1.53215558e-06,1.41389523e-06,"SWIR2"
1055,1.49882453e-06,1.41524367e-06,"SWIR2"
1056,1.46549382e-06,1.41747466e-06,"SWIR2"
1057,1.43216323e-06,1.42058548e-06,"SWIR2"
1058,1.39883207e-06,1.42456634e-06,"SWIR2"
1059,1.36644644e-06,1.42757233e-06,"SWIR2"
1060,1.34550578e-06,1.42732938e-06,"SWIR2"
1061,1.32990749e-06,1.42880958e-06,"SWIR2"
1062,1.3157977e-06,1.42960869e-06,"SWIR2"
1063,1.30168814e-06,1.43042791e-06,"SWIR2"
1064,1.28757824e-06,1.43127136e-06,"SWIR2"
1065,1.27346846e-06,1.43213458e-06,"SWIR2"
1066,1.2593589e-06,1.43302157e-06,"SWIR2"
1067,1.24524877e-06,1.43392629e-06,"SWIR2"
1068,1.23113921e-06,1.43485784e-06,"SWIR2"
1069,1.21702965e-06,1.43580678e-06,"SWIR2"
1070,1.20291975e-06,1.43678153e-06,"SWIR2"
1071,1.1888103e-06,1.43777356e-06,"SWIR2"
1072,1.17470051e-06,1.43878981e-06,"SWIR2"
1073,1.16059095e-06,1.43982754e-06,"SWIR2"
1074,1.14648105e-06,1.44088654e-06,"SWIR2"
1075,1.13237115e-06,1.44196667e-06,"SWIR2"
1076,1.11826125e-06,1.44306887e-06,"SWIR2"
1077,1.10415203e-06,1.44419243e-06,"SWIR2"
1078,1.09004225e-06,1.44533806e-06,"SWIR2"
1079,1.07968083e-06,1.45146498e-06,"SWIR2"
1080,1.07787548e-06,1.46243781e-06,"SWIR2"
1081,1.08529548e-06,1.47223909e-06,"SWIR2"
1082,1.09385201e-06,1.48154345e-06,"SWIR2"
1083,1.10240842e-06,1.49085326e-06,"SWIR2"
1084,1.11096494e-06,1.50016911e-06,"SWIR2"
1085,1.11952113e-06,1.50948574e-06,"SWIR2"
1086,1.12807777e-06,1.51881125e-06,"SWIR2"
1087,1.13663441e-06,1.52813811e-06,"SWIR2"
1088,1.14519105e-06,1.53746862e-06,"SWIR2"
1089,1.1537478e-06,1.5468072e-06,"SWIR2"
1090,1.16230399e-06,1.55614839e-06,"SWIR2"
1091,1.17086063e-06,1.56549106e-06,"SWIR2"
1092,1.17941693e-06,1.57484408e-06,"SWIR2"
1093,1.18797357e-06,1.58419493e-06,"SWIR2"
1094,1.19653032e-06,1.59355227e-06,"SWIR2"
1095,1.20508673e-06,1.60291188e-06,"SWIR2"
1096,1.21364303e-06,1.61227456e-06,"SWIR2"
1097,1.2221999e-06,1.62164213e-06,"SWIR2"
1098,1.23075642e-06,1.63101447e-06,"SWIR2"
1099,1.24132612e-06,1.64447727e-06,"SWIR2"
1100,1.25596375e-06,1.6628145e-06,"SWIR2"
1101,1.27378655e-06,1.68231031e-06,"SWIR2"
1102,1.29194564e-06,1.70167709e-06,"SWIR2"
1103,1.31010472e-06,1.72105524e-06,"SWIR2"
1104,1.32826347e-06,1.74043294e-06,"SWIR2"
1105,1.34642198e-06,1.75982007e-06,"SWIR2"
1106,1.36458152e-06,1.77921504e-06,"SWIR2"
1107,1.38273992e-06,1.79860672e-06,"SWIR2"
1108,1.40089867e-06,1.81801215e-06,"SWIR2"
1109,1.41905741e-06,1.83741588e-06,"SWIR2"
1110,1.43721604e-06,1.85682757e-06,"SWIR2"
1111,1.4553749e-06,1.876243e-06,"SWIR2"
1112,1.47353433e-06,1.89566344e-06,"SWIR2"
1113,1.49169261e-06,1.91508661e-06,"SWIR2"
1114,1.50985136e-06,1.93451865e-06,"SWIR2"
1115,1.52800976e-06,1.95394546e-06,"SWIR2"
1116,1.54616885e-06,1.97338545e-06,"SWIR2"
1117,1.56432804e-06,1.99282749e-06,"SWIR2"
1118,1.58248679e-06,2.01226817e-06,"SWIR2"
1119,1.60300408e-06,2.03557147e-06,"SWIR2"
1120,1.62885829e-06,2.06346817e-06,"SWIR2"
1121,1.6594729e-06,2.09230757e-06,"SWIR2"
1122,1.69065368e-06,2.1209396e-06,"SWIR2"
1123,1.72183547e-06,2.14958595e-06,"SWIR2"
1124,1.75301625e-06,2.1782439e-06,"SWIR2"
1125,1.78419759e-06,2.20691004e-06,"SWIR2"
1126,1.81537905e-06,2.23559164e-06,"SWIR2"
1127,1.84655983e-06,2.26427665e-06,"SWIR2"
1128,1.87774117e-06,2.29297871e-06,"SWIR2"
1129,1.90892251e-06,2.32168577e-06,"SWIR2"
1130,1.94010318e-06,2.35040829e-06,"SWIR2"
1131,1.9712852e-06,2.37913491e-06,"SWIR2"
1132,2.00246586e-06,2.40787017e-06,"SWIR2"
1133,2.03364789e-06,2.43661475e-06,"SWIR2"
1134,2.06482923e-06,2.46537093e-06,"SWIR2"
1135,2.09601035e-06,2.49412619e-06,"SWIR2"
1136,2.12719124e-06,2.52289828e-06,"SWIR2"
1137,2.15837258e-06,2.55167743e-06,"SWIR2"
1138,2.18955347e-06,2.5804593e-06,"SWIR2"
1139,2.22608651e-06,2.61738273e-06,"SWIR2"
1140,2.27772489e-06,2.66304642e-06,"SWIR2"
1141,2.34233516e-06,2.71026283e-06,"SWIR2"
1142,2.40900999e-06,2.75661796e-06,"SWIR2"
1143,2.47568596e-06,2.80303925e-06,"SWIR2"
1144,2.54236102e-06,2.84953308e-06,"SWIR2"
1145,2.6090363e-06,2.89608852e-06,"SWIR2"
1146,2.67571181e-06,2.9427099e-06,"SWIR2"
1147,2.74238732e-06,2.98938426e-06,"SWIR2"
1148,2.80906238e-06,3.03611728e-06,"SWIR2"
1149,2.87573721e-06,3.08290328e-06,"SWIR2"
1150,2.94241295e-06,3.12974362e-06,"SWIR2"
1151,3.009088e-06,3.17663216e-06,"SWIR2"
1152,3.07576374e-06,3.22356846e-06,"SWIR2"
1153,3.1424388e-06,3.27054136e-06,"SWIR2"
1154,3.20911477e-06,3.31756451e-06,"SWIR2"
1155,3.27578982e-06,3.36463017e-06,"SWIR2"
1156,3.34246556e-06,3.41173154e-06,"SWIR2"
1157,3.40914039e-06,3.45887383e-06,"SWIR2"
1158,3.47581567e-06,3.50605501e-06,"SWIR2"
1159,3.55414909e-06,3.56553028e-06,"SWIR2"
1160,3.67067241e-06,3.63606637e-06,"SWIR2"
1161,3.82353028e-06,3.70552357e-06,"SWIR2"
1162,3.98187012e-06,3.77309152e-06,"SWIR2"
1163,4.14020997e-06,3.84096757e-06,"SWIR2"
1164,4.29854936e-06,3.90913237e-06,"SWIR2"
1165,4.45689057e-06,3.97757503e-06,"SWIR2"
1166,4.61523086e-06,4.04627372e-06,"SWIR2"
1167,4.77357071e-06,4.11521933e-06,"SWIR2"
1168,4.93191101e-06,4.1844055e-06,"SWIR2"
1169,5.09025176e-06,4.25381722e-06,"SWIR2"
1170,5.24859252e-06,4.32343813e-06,"SWIR2"
1171,5.4069319e-06,4.3932564e-06,"SWIR2"
1172,5.56527266e-06,4.46328022e-06,"SWIR2"
1173,5.72361296e-06,4.53348275e-06,"SWIR2"
1174,5.88195326e-06,4.60386082e-06,"SWIR2"
1175,6.0402931e-06,4.67441441e-06,"SWIR2"
1176,6.19863386e-06,4.74512444e-06,"SWIR2"
1177,6.3569737e-06,4.81598727e-06,"SWIR2"
1178,6.51531445e-06,4.88700289e-06,"SWIR2"
1179,6.64885692e-06,4.87906664e-06,"SWIR2"
1180,6.7665801e-06,4.74840226e-06,"SWIR2"
1181,6.904158e-06,4.53782968e-06,"SWIR2"
1182,7.04770355e-06,4.32614752e-06,"SWIR2"
1183,7.19124819e-06,4.11784504e-06,"SWIR2"
1184,7.33479555e-06,3.91347021e-06,"SWIR2"
1185,7.47833928e-06,3.71364808e-06,"SWIR2"
1186,7.62188483e-06,3.51918925e-06,"SWIR2"
1187,7.76543129e-06,3.33099865e-06,"SWIR2"
1188,7.90897593e-06,3.15022316e-06,"SWIR2"
1189,8.05252057e-06,2.9782027e-06,"SWIR2"
1190,8.19606703e-06,2.81654752e-06,"SWIR2"
1191,8.33961258e-06,2.66713346e-06,"SWIR2"
1192,8.48315813e-06,2.53214284e-06,"SWIR2"
1193,8.62670367e-06,2.4139847e-06,"SWIR2"
1194,8.77025013e-06,2.31524291e-06,"SWIR2"
1195,8.91379204e-06,2.2384811e-06,"SWIR2"
1196,9.05734032e-06,2.18602599e-06,"SWIR2"
1197,9.20088587e-06,2.15964451e-06,"SWIR2"
1198,9.34443051e-06,2.16029866e-06,"SWIR2"
1199,9.50201775e-06,2.19980757e-06,"SWIR2"
1200,9.64622632e-06,2.24665337e-06,"SWIR2"
1201,9.7623406e-06,2.28729846e-06,"SWIR2"
1202,9.87177737e-06,2.32496518e-06,"SWIR2"
1203,9.98121232e-06,2.36387427e-06,"SWIR2"
1204,1.00906454e-05,2.40396639e-06,"SWIR2"
1205,1.02000831e-05,2.44518583e-06,"SWIR2"
1206,1.0309519e-05,2.48747278e-06,"SWIR2"
1207,1.04189548e-05,2.53077224e-06,"SWIR2"
1208,1.05283916e-05,2.5750337e-06,"SWIR2"
1209,1.06378284e-05,2.62021513e-06,"SWIR2"
1210,1.07472633e-05,2.66626171e-06,"SWIR2"
1211,1.08566983e-05,2.71312933e-06,"SWIR2"
1212,1.09661341e-05,2.76078572e-06,"SWIR2"
1213,1.10755709e-05,2.80918221e-06,"SWIR2"
1214,1.11850095e-05,2.85828037e-06,"SWIR2"
1215,1.12944444e-05,2.90805133e-06,"SWIR2"
1216,1.14038803e-05,2.9584512e-06,"SWIR2"
1217,1.15133143e-05,3.00945521e-06,"SWIR2"
1218,1.16227538e-05,3.06103561e-06,"SWIR2"
1219,1.17236086e-05,3.11190047e-06,"SWIR2"
1220,1.17962618e-05,3.16176261e-06,"SWIR2"
1221,1.18364651e-05,3.20494723e-06,"SWIR2"
1222,1.18699245e-05,3.24689336e-06,"SWIR2"
1223,1.19033875e-05,3.28991064e-06,"SWIR2"
1224,1.19368497e-05,3.33395201e-06,"SWIR2"
1225,1.19703118e-05,3.37898064e-06,"SWIR2"
1226,1.20037739e-05,3.42495969e-06,"SWIR2"
1227,1.20372351e-05,3.47184459e-06,"SWIR2"
1228,1.20706973e-05,3.51961376e-06,"SWIR2"
1229,1.21041603e-05,3.56821738e-06,"SWIR2"
1230,1.21376197e-05,3.61762773e-06,"SWIR2"
1231,1.217108e-05,3.66780841e-06,"SWIR2"
1232,1.22045421e-05,3.7187308e-06,"SWIR2"
1233,1.22380025e-05,3.77036918e-06,"SWIR2"
1234,1.22714664e-05,3.82268308e-06,"SWIR2"
1235,1.23049258e-05,3.87565433e-06,"SWIR2"
1236,1.2338387e-05,3.92925995e-06,"SWIR2"
1237,1.23718482e-05,3.98346447e-06,"SWIR2"
1238,1.24053104e-05,4.03824515e-06,"SWIR2"
1239,1.24618746e-05,4.09368931e-06,"SWIR2"
1240,1.25917231e-05,4.14453916e-06,"SWIR2"
1241,1.28068577e-05,4.2253414e-06,"SWIR2"
1242,1.30357548e-05,4.31353874e-06,"SWIR2"
1243,1.32646537e-05,4.40260465e-06,"SWIR2"
1244,1.34935526e-05,4.49250047e-06,"SWIR2"
1245,1.37224524e-05,4.58317436e-06,"SWIR2"
1246,1.39513504e-05,4.67455857e-06,"SWIR2"
1247,1.41802493e-05,4.76664309e-06,"SWIR2"
1248,1.44091446e-05,4.8593688e-06,"SWIR2"
1249,1.46380435e-05,4.95270979e-06,"SWIR2"
1250,1.48669433e-05,5.04662694e-06,"SWIR2"
1251,1.50958404e-05,5.14109888e-06,"SWIR2"
1252,1.53247383e-05,5.23607514e-06,"SWIR2"
1253,1.55536381e-05,5.33154798e-06,"SWIR2"
1254,1.57825343e-05,5.42748057e-06,"SWIR2"
1255,1.60114305e-05,5.523852e-06,"SWIR2"
1256,1.62403303e-05,5.62064179e-06,"SWIR2"
1257,1.64692283e-05,5.71782357e-06,"SWIR2"
1258,1.66981245e-05,5.81538234e-06,"SWIR2"
1259,1.69156683e-05,5.91067828e-06,"SWIR2"
1260,1.71409665e-05,6.00165049e-06,"SWIR2"
1261,1.73514363e-05,6.05111154e-06,"SWIR2"
1262,1.75607547e-05,6.09502422e-06,"SWIR2"
1263,1.77700713e-05,6.14215287e-06,"SWIR2"
1264,1.79793951e-05,6.19240564e-06,"SWIR2"
1265,1.81887099e-05,6.24572431e-06,"SWIR2"
1266,1.83980283e-05,6.30202021e-06,"SWIR2"
1267,1.86073521e-05,6.36121376e-06,"SWIR2"
1268,1.88166669e-05,6.42324903e-06,"SWIR2"
1269,1.90259834e-05,6.48800687e-06,"SWIR2"
1270,1.92353054e-05,6.55541908e-06,"SWIR2"
1271,1.94446238e-05,6.62542607e-06,"SWIR2"
1272,1.9653944e-05,6.69791825e-06,"SWIR2"
1273,1.9863257e-05,6.7728256e-06,"SWIR2"
1274,2.0072579e-05,6.85007308e-06,"SWIR2"
1275,2.02818974e-05,6.92959384e-06,"SWIR2"
1276,2.04912249e-05,7.01128647e-06,"SWIR2"
1277,2.07005414e-05,7.09508413e-06,"SWIR2"
1278,2.09098544e-05,7.18091542e-06,"SWIR2"
1279,2.11174556e-05,7.26803228e-06,"SWIR2"
1280,2.13231615e-05,7.36903303e-06,"SWIR2"
1281,2.15055898e-05,7.49483434e-06,"SWIR2"
1282,2.16805256e-05,7.63129719e-06,"SWIR2"
1283,2.18554724e-05,7.77355581e-06,"SWIR2"
1284,2.20304119e-05,7.92128321e-06,"SWIR2"
1285,2.22053513e-05,8.07417837e-06,"SWIR2"
1286,2.23802908e-05,8.23197115e-06,"SWIR2"
1287,2.25552321e-05,8.39436143e-06,"SWIR2"
1288,2.27301716e-05,8.56111546e-06,"SWIR2"
1289,2.29051147e-05,8.73196313e-06,"SWIR2"
1290,2.30800579e-05,8.90665615e-06,"SWIR2"
1291,2.32549955e-05,9.08500351e-06,"SWIR2"
1292,2.34299387e-05,9.26677149e-06,"SWIR2"
1293,2.36048782e-05,9.45176816e-06,"SWIR2"
1294,2.37798195e-05,9.63982893e-06,"SWIR2"
1295,2.39547589e-05,9.83075097e-06,"SWIR2"
1296,2.41297021e-05,1.00243597e-05,"SWIR2"
1297,2.43046434e-05,1.0220544e-05,"SWIR2"
1298,2.44795829e-05,1.04191377e-05,"SWIR2"
1299,2.46542168e-05,1.06079951e-05,"SWIR2"
1300,2.47819917e-05,1.06968419e-05,"SWIR2"
1301,2.48865563e-05,1.0714999e-05,"SWIR2"
1302,2.49918339e-05,1.07230435e-05,"SWIR2"
1303,2.50971134e-05,1.07326869e-05,"SWIR2"
1304,2.52023965e-05,1.07439082e-05,"SWIR2"
1305,2.5307676e-05,1.07567057e-05,"SWIR2"
1306,2.54129554e-05,1.07710766e-05,"SWIR2"
1307,2.55182331e-05,1.07870273e-05,"SWIR2"
1308,2.56235126e-05,1.08045087e-05,"SWIR2"
1309,2.57287957e-05,1.08235536e-05,"SWIR2"
1310,2.58340697e-05,1.08441382e-05,"SWIR2"
1311,2.5939351e-05,1.08662571e-05,"SWIR2"
1312,2.60446304e-05,1.08899048e-05,"SWIR2"
1313,2.61499135e-05,1.09150524e-05,"SWIR2"
1314,2.62551912e-05,1.09417069e-05,"SWIR2"
1315,2.63604707e-05,1.09698622e-05,"SWIR2"
1316,2.64657519e-05,1.09994953e-05,"SWIR2"
1317,2.65710314e-05,1.10306019e-05,"SWIR2"
1318,2.66763091e-05,1.10631399e-05,"SWIR2"
1319,2.67860814e-05,1.10947685e-05,"SWIR2"
1320,2.68817203e-05,1.11009313e-05,"SWIR2"
1321,2.69995744e-05,1.11534282e-05,"SWIR2"
1322,2.7120881e-05,1.12197595e-05,"SWIR2"
1323,2.72421767e-05,1.12881426e-05,"SWIR2"
1324,2.73634851e-05,1.13585174e-05,"SWIR2"
1325,2.74847862e-05,1.1430875e-05,"SWIR2"
1326,2.76060891e-05,1.15051635e-05,"SWIR2"
1327,2.77273903e-05,1.15813345e-05,"SWIR2"
1328,2.78486932e-05,1.16593719e-05,"SWIR2"
1329,2.79699962e-05,1.17392365e-05,"SWIR2"
1330,2.80912991e-05,1.18208782e-05,"SWIR2"
1331,2.82125984e-05,1.19042661e-05,"SWIR2"
1332,2.83339104e-05,1.19893903e-05,"SWIR2"
1333,2.84552079e-05,1.20761615e-05,"SWIR2"
1334,2.85765091e-05,1.21645762e-05,"SWIR2"
1335,2.86978157e-05,1.22546116e-05,"SWIR2"
1336,2.88191113e-05,1.23461987e-05,"SWIR2"
1337,2.89404179e-05,1.24393309e-05,"SWIR2"
1338,2.90617263e-05,1.2533952e-05,"SWIR2"
1339,2.91907472e-05,1.26181194e-05,"SWIR2"
1340,2.94342935e-05,1.27237799e-05,"SWIR2"
1341,2.99878448e-05,1.33021604e-05,"SWIR2"
1342,3.05896101e-05,1.40875518e-05,"SWIR2"
1343,3.11913682e-05,1.49757607e-05,"SWIR2"
1344,3.17931263e-05,1.59495976e-05,"SWIR2"
1345,3.23948989e-05,1.69943851e-05,"SWIR2"
1346,3.2996657e-05,1.80977913e-05,"SWIR2"
1347,3.3598415e-05,1.92497937e-05,"SWIR2"
1348,3.42001804e-05,2.04421631e-05,"SWIR2"
1349,3.48019385e-05,2.16682129e-05,"SWIR2"
1350,3.54037038e-05,2.29225643e-05,"SWIR2"
1351,3.60054692e-05,2.42008191e-05,"SWIR2"
1352,3.66072272e-05,2.54993502e-05,"SWIR2"
1353,3.72089853e-05,2.6815218e-05,"SWIR2"
1354,3.78107397e-05,2.81460434e-05,"SWIR2"
1355,3.84125087e-05,2.94897436e-05,"SWIR2"
1356,3.90142632e-05,3.08446215e-05,"SWIR2"
1357,4.06934014e-05,3.04566238e-05,"SWIR2"
1358,4.33483583e-05,2.99430994e-05,"SWIR2"
1359,4.91671126e-05,2.9051469e-05,"SWIR2"
1360,5.49908218e-05,2.86922786e-05,"SWIR2"
1361,6.31672374e-05,2.85069254e-05,"SWIR2"
1362,7.28436644e-05,2.86269205e-05,"SWIR2"
1363,8.29541532e-05,2.89522686e-05,"SWIR2"
1364,9.26510402e-05,2.94089368e-05,"SWIR2"
1365,0.000102745638,2.99668136e-05,"SWIR2"
1366,0.000113099777,3.05485264e-05,"SWIR2"
1367,0.000122942743,3.10272699e-05,"SWIR2"
1368,0.000131159861,3.16224759e-05,"SWIR2"
1369,0.00013717555,3.19666833e-05,"SWIR2"
1370,0.000140940072,3.22092856e-05,"SWIR2"
1371,0.000143739089,3.2196418e-05,"SWIR2"
1372,0.000145443846,3.20371182e-05,"SWIR2"
1373,0.000146622595,3.19829414e-05,"SWIR2"
1374,0.000147580664,3.20940635e-05,"SWIR2"
1375,0.000148221981,3.16688675e-05,"SWIR2"
1376,0.00014796968,3.12895136e-05,"SWIR2"
1377,0.000146856823,3.10196301e-05,"SWIR2"
1378,0.000144728096,3.07569535e-05,"SWIR2"
1379,0.000141592114,3.06923612e-05,"SWIR2"
1380,0.000135512062,3.09067473e-05,"SWIR2"
1381,0.000127562045,3.12467273e-05,"SWIR2"
1382,0.000118220087,3.11111653e-05,"SWIR2"
1383,0.000108050328,3.07756491e-05,"SWIR2"
1384,9.74976356e-05,3.03224442e-05,"SWIR2"
1385,8.61301087e-05,2.89135296e-05,"SWIR2"
1386,7.48237871e-05,2.69792854e-05,"SWIR2"
1387,6.37452031e-05,2.47382613e-05,"SWIR2"
1388,5.37420456e-05,2.273473e-05,"SWIR2"
1389,4.57643982e-05,2.14809133e-05,"SWIR2"
1390,4.03863414e-05,2.07820522e-05,"SWIR2"
1391,3.69183581e-05,2.04256685e-05,"SWIR2"
1392,3.45782355e-05,2.03631953e-05,"SWIR2"
1393,3.31510601e-05,2.06635123e-05,"SWIR2"
1394,3.24077773e-05,2.12043396e-05,"SWIR2"
1395,3.19668943e-05,2.15177715e-05,"SWIR2"
1396,3.16091173e-05,2.17973411e-05,"SWIR2"
1397,3.15097859e-05,2.19048125e-05,"SWIR2"
1398,3.14844001e-05,2.17017478e-05,"SWIR2"
1399,3.14176687e-05,2.13044423e-05,"SWIR2"
1400,3.12451702e-05,2.09357986e-05,"SWIR2"
1401,3.10897121e-05,2.06946133e-05,"SWIR2"
1402,3.10461328e-05,2.04865009e-05,"SWIR2"
1403,3.10345131e-05,2.03379514e-05,"SWIR2"
1404,3.11831209e-05,2.01825442e-05,"SWIR2"
1405,3.14163008e-05,2.02342562e-05,"SWIR2"
1406,3.22958549e-05,1.99726273e-05,"SWIR2"
1407,3.32682248e-05,1.99629139e-05,"SWIR2"
1408,3.4240591e-05,2.03023556e-05,"SWIR2"
1409,3.52129573e-05,2.0974072e-05,"SWIR2"
1410,3.61853345e-05,2.19475533e-05,"SWIR2"
1411,3.71576971e-05,2.31848262e-05,"SWIR2"
1412,3.81300633e-05,2.46461859e-05,"SWIR2"
1413,3.91024405e-05,2.62943049e-05,"SWIR2"
1414,3.98154189e-05,2.74167796e-05,"SWIR2"
1415,3.97954464e-05,2.67043561e-05,"SWIR2"
1416,3.97755102e-05,2.60361885e-05,"SWIR2"
1417,3.97555486e-05,2.54156639e-05,"SWIR2"
1418,3.9735598e-05,2.48464839e-05,"SWIR2"
1419,3.97156473e-05,2.43321683e-05,"SWIR2"
1420,3.96956857e-05,2.38763078e-05,"SWIR2"
1421,3.96757387e-05,2.34822328e-05,"SWIR2"
1422,3.9655788e-05,2.31531922e-05,"SWIR2"
1423,3.96358373e-05,2.28919434e-05,"SWIR2"
1424,3.96158866e-05,2.27007931e-05,"SWIR2"
1425,3.9595925e-05,2.2581602e-05,"SWIR2"
1426,3.95759671e-05,2.25354652e-05,"SWIR2"
1427,3.95560164e-05,2.25628173e-05,"SWIR2"
1428,3.95360585e-05,2.26633947e-05,"SWIR2"
1429,3.95161151e-05,2.28362842e-05,"SWIR2"
1430,3.94961535e-05,2.30798032e-05,"SWIR2"
1431,3.94762101e-05,2.33917672e-05,"SWIR2"
1432,3.94562521e-05,2.3769464e-05,"SWIR2"
1433,3.94362978e-05,2.42098649e-05,"SWIR2"
1434,3.94652889e-05,2.43467548e-05,"SWIR2"
1435,3.9556995e-05,2.40433237e-05,"SWIR2"
1436,3.96487194e-05,2.37984896e-05,"SWIR2"
1437,3.97404328e-05,2.36140513e-05,"SWIR2"
1438,3.9832139e-05,2.34914551e-05,"SWIR2"
1439,3.99238634e-05,2.3431654e-05,"SWIR2"
1440,4.00155732e-05,2.34351974e-05,"SWIR2"
1441,4.01072903e-05,2.35019379e-05,"SWIR2"
1442,4.01990001e-05,2.36314499e-05,"SWIR2"
1443,4.02907099e-05,2.38226585e-05,"SWIR2"
1444,4.03824306e-05,2.40740901e-05,"SWIR2"
1445,4.04741513e-05,2.43839004e-05,"SWIR2"
1446,4.05658684e-05,2.47498865e-05,"SWIR2"
1447,4.06575818e-05,2.51695838e-05,"SWIR2"
1448,4.07492953e-05,2.56404273e-05,"SWIR2"
1449,4.0841016e-05,2.61595706e-05,"SWIR2"
1450,4.09327185e-05,2.67242212e-05,"SWIR2"
1451,4.10244429e-05,2.733154e-05,"SWIR2"
1452,4.11161454e-05,2.79787928e-05,"SWIR2"
1453,4.12078662e-05,2.86632458e-05,"SWIR2"
1454,4.12000445e-05,2.90976186e-05,"SWIR2"
1455,4.07892803e-05,2.83487225e-05,"SWIR2"
1456,4.0378527e-05,2.7628821e-05,"SWIR2"
1457,3.99677629e-05,2.69401389e-05,"SWIR2"
1458,3.95569987e-05,2.62853664e-05,"SWIR2"
1459,3.91462418e-05,2.56668591e-05,"SWIR2"
1460,3.87354958e-05,2.50874309e-05,"SWIR2"
1461,3.83247243e-05,2.45497777e-05,"SWIR2"
1462,3.7913971e-05,2.40567297e-05,"SWIR2"
1463,3.75032068e-05,2.361111e-05,"SWIR2"
1464,3.70924499e-05,2.32156144e-05,"SWIR2"
1465,3.6681693e-05,2.28728513e-05,"SWIR2"
1466,3.62709288e-05,2.25852491e-05,"SWIR2"
1467,3.58601683e-05,2.23548886e-05,"SWIR2"
1468,3.54494077e-05,2.21835926e-05,"SWIR2"
1469,3.50386545e-05,2.20727034e-05,"SWIR2"
1470,3.46278975e-05,2.20231523e-05,"SWIR2"
1471,3.42171443e-05,2.2035385e-05,"SWIR2"
1472,3.38063728e-05,2.21092378e-05,"SWIR2"
1473,3.33956195e-05,2.22441304e-05,"SWIR2"
1474,3.27804373e-05,2.15989894e-05,"SWIR2"
1475,3.22475753e-05,2.06480981e-05,"SWIR2"
1476,3.20727777e-05,2.01081657e-05,"SWIR2"
1477,3.18979619e-05,1.96044693e-05,"SWIR2"
1478,3.17231534e-05,1.91398958e-05,"SWIR2"
1479,3.15483558e-05,1.87173864e-05,"SWIR2"
1480,3.13735472e-05,1.83397879e-05,"SWIR2"
1481,3.11987314e-05,1.80099396e-05,"SWIR2"
1482,3.10239229e-05,1.77305119e-05,"SWIR2"
1483,3.0849118e-05,1.75039131e-05,"SWIR2"
1484,3.06743132e-05,1.73322369e-05,"SWIR2"
1485,3.04994992e-05,1.72171403e-05,"SWIR2"
1486,3.03246852e-05,1.71597421e-05,"SWIR2"
1487,3.01498785e-05,1.71605552e-05,"SWIR2"
1488,2.99750809e-05,1.72196433e-05,"SWIR2"
1489,2.98002706e-05,1.73364406e-05,"SWIR2"
1490,2.96254566e-05,1.75096975e-05,"SWIR2"
1491,2.94506481e-05,1.77378697e-05,"SWIR2"
1492,2.92758523e-05,1.80187744e-05,"SWIR2"
1493,2.91010383e-05,1.83500651e-05,"SWIR2"
1494,2.89262243e-05,1.87290098e-05,"SWIR2"
1495,2.87483163e-05,1.8703704e-05,"SWIR2"
1496,2.85641509e-05,1.82137792e-05,"SWIR2"
1497,2.837998e-05,1.7776907e-05,"SWIR2"
1498,2.81958073e-05,1.73970875e-05,"SWIR2"
1499,2.80116401e-05,1.70781223e-05,"SWIR2"
1500,2.78274692e-05,1.68234765e-05,"SWIR2"
1501,2.76432929e-05,1.66361242e-05,"SWIR2"
1502,2.74591239e-05,1.65183028e-05,"SWIR2"
1503,2.72749567e-05,1.64715439e-05,"SWIR2"
1504,2.70907858e-05,1.64964367e-05,"SWIR2"
1505,2.69066095e-05,1.65926976e-05,"SWIR2"
1506,2.67224423e-05,1.6759046e-05,"SWIR2"
