"grain_size","Blue_2","Green_3","Red_4","NIR_5","SWIR1_6","SWIR2_7"
428,0.97648297814891,0.969595098990544,0.940870004209779,0.809293635659855,0.018403012026632,0.0279462469649228
429,0.976494825989044,0.969565929399434,0.940801714527905,0.809096669505551,0.018355450258626,0.0278710533720416
430,0.976461637541764,0.96952541877272,0.940723551868892,0.808899194160488,0.0183081716510652,0.0277962476423971
431,0.976430073156715,0.969493798463329,0.940662589497692,0.8087042985075,0.0182611376436124,0.0277218197625949
432,0.976391030843304,0.969446159990662,0.940606617497143,0.808509240290314,0.0182143867198229,0.0276477236424522
433,0.976358968227827,0.969414499544368,0.940527339301223,0.80831700476853,0.0181678799075988,0.0275740218886341
434,0.976375428950583,0.969389999095247,0.940469022184769,0.808122858759498,0.0181216158982696,0.0275006793742472
435,0.976339307786627,0.969378857060825,0.940396890457577,0.807928670654467,0.0180756447234716,0.0274277115167293
436,0.976273683278969,0.969332372803058,0.940335234458128,0.807734961124794,0.0180299075882686,0.0273551022607879
437,0.976252934556053,0.969275928211068,0.940253857776951,0.807536503585689,0.0179844089797335,0.0272828349083146
438,0.976225648421575,0.969240752127023,0.940208327555482,0.807342091696689,0.0179391991557622,0.027210926962251
439,0.976206041620311,0.969221312662351,0.940128925971383,0.807153859215082,0.017894193802952,0.0271393581213612
440,0.97616018943346,0.969172466499245,0.940080523494125,0.806957859946606,0.0178494696689719,0.0270681700354421
441,0.976149714311608,0.969149183609727,0.940010603867952,0.806768947474785,0.0178049764214651,0.0269973222106175
442,0.976117809431031,0.969112201333838,0.939937782336693,0.806573295520373,0.0177607313652911,0.0269267978219387
443,0.976111121976931,0.969069164425287,0.939876653829945,0.806383000533468,0.0177167443675049,0.0268566423314481
444,0.976070254682014,0.969029520360128,0.939809128772797,0.80619156078739,0.0176729581836569,0.0267868106540524
445,0.976037343842223,0.96898223205366,0.939751081093684,0.806001492005794,0.0176294539947069,0.0267173328455772
446,0.976014317417121,0.968967490356991,0.93969060574648,0.805804332159246,0.017586147590781,0.0266481894863841
447,0.975989077732089,0.968942759808069,0.939622624378096,0.80561532724763,0.0175431012137762,0.0265793857226313
448,0.975972429565142,0.968905909538938,0.939553620595824,0.805425913504843,0.0175002753547699,0.0265109074766527
449,0.975937768458267,0.968883490142415,0.939493160887573,0.80523564088348,0.0174576828358877,0.0264427318617595
450,0.975922947049147,0.968835978325366,0.939420349853464,0.805042831100604,0.0174153424407912,0.0263749015381419
451,0.975885930423847,0.968804861768148,0.939369803654741,0.804852501444256,0.0173731834893818,0.0263074226152299
452,0.975853566404674,0.968762991447497,0.939290857873372,0.804661874773127,0.0173313039325685,0.0262402327993475
