"grain_size","Blue_2","Green_3","Red_4","NIR_5","SWIR1_6","SWIR2_7"
1306,0.959753674718232,0.947436281042603,0.899122100586855,0.69259541420441,0.00806748124721318,0.00905610040479218
1307,0.959737071287628,0.947416163384777,0.899078556694429,0.692500020592699,0.00806573748507121,0.00905128607389258
1308,0.959718447470282,0.947403322499511,0.899037096405437,0.692403424520746,0.0080640027383626,0.00904647375955253
1309,0.959703804745664,0.947365461528183,0.899011868079387,0.692306063715825,0.00806226950386034,0.00904166033433565
1310,0.959688852445956,0.947353529331077,0.898975060230203,0.692210616289806,0.00806054450762228,0.0090368667013753
1311,0.959677997830085,0.947336116158271,0.898934309638553,0.692114628392891,0.00805882927490689,0.00903207695244736
1312,0.95966357356038,0.947323909930412,0.898897495220919,0.692016697364125,0.00805713909866791,0.00902729678717093
1313,0.959646617972185,0.947288846083079,0.898861831374267,0.691923951351725,0.00805541894048006,0.00902253692261808
1314,0.959646713911003,0.947277617521414,0.898818288488579,0.691825317092565,0.00805370420601191,0.0090177863163237
1315,0.959618553911078,0.947246101954738,0.898785147897403,0.691731512662692,0.00805201908737946,0.00901303338885387
1316,0.959608258660388,0.947237052662457,0.898758035665439,0.691636757745287,0.00805031719487262,0.00900830300353374
1317,0.959581945578254,0.947221864876278,0.89871179855377,0.691541083240965,0.00804862505498911,0.0090036010616128
1318,0.959554602071887,0.947217908281005,0.898673969443106,0.691444630244604,0.00804694164718516,0.00899887566850433
1319,0.959549814403434,0.947181732850328,0.898645030789845,0.691349783017996,0.00804526828177207,0.00899416572025671
1320,0.959548075436307,0.947159012535187,0.898610218370892,0.691253963423873,0.00804359551867224,0.00898948351482309
1321,0.959521300158361,0.947143489726211,0.898564119201473,0.69115768911939,0.0080419241840057,0.00898480250702168
1322,0.959511598797054,0.947122936359111,0.898528034146792,0.691063141215679,0.00804026929238473,0.00898013310006312
1323,0.959494678133064,0.947098304440875,0.898497846164208,0.69096987204433,0.00803861828512244,0.00897546622272333
1324,0.959484760041408,0.947079110874699,0.898460214535988,0.690871985080472,0.00803697359542992,0.00897082975349718
1325,0.959471203091326,0.947051712947706,0.898421381244841,0.690778232264118,0.00803530982152236,0.00896617241158672
1326,0.959445911621603,0.947041331861634,0.898385919305449,0.690681728849693,0.00803367389175076,0.00896155892286283
1327,0.959432505464668,0.947022264637606,0.898353223131824,0.690587119569767,0.00803202668588887,0.00895693516651192
1328,0.95941696378954,0.947011009397923,0.898319147134159,0.690492564612119,0.00803038749842507,0.00895231351078423
1329,0.959403798914684,0.946976796952548,0.89828319764544,0.690397145609081,0.0080287607368043,0.00894771678787746
1330,0.959387840293995,0.946968838667703,0.898247508469858,0.69030325403584,0.00802713096717512,0.00894314158872584
1331,0.959376766489867,0.946943053864542,0.898204063500215,0.690207212391036,0.0080255181199645,0.00893856022152498
1332,0.959361778910865,0.946931152330915,0.898174840015915,0.690113244450885,0.00802390267450576,0.0089339935394508
1333,0.959346548840787,0.946904630185698,0.898137091862206,0.690018430810556,0.00802228958658503,0.00892943234672151
1334,0.959305143216676,0.94688304372595,0.898105027419873,0.689921960266992,0.00802067829176565,0.00892488531341962
1335,0.959309654541037,0.946860783475549,0.898075545209194,0.689829285616734,0.00801907197324451,0.00892034601012288
1336,0.959296525586948,0.946848853191769,0.89803520705847,0.689733743989604,0.00801748127241343,0.00891581799816525
1337,0.959288793682286,0.946824237336057,0.897987574423729,0.689640037685994,0.00801589139727469,0.00891130449756586
1338,0.959259272047014,0.946803715293821,0.897952938257734,0.689543854441396,0.0080142965630147,0.00890678902249899
1339,0.959251812145001,0.946784097047136,0.89792240064385,0.689450412470553,0.00801271150194193,0.00890227906627537
1340,0.959244818197873,0.946761847172559,0.89788691166255,0.689356670209001,0.00801114439282476,0.00889779431411696
1341,0.959207695419915,0.946753652433097,0.897849394653568,0.689262432781802,0.00800954404385563,0.00889331191219375
1342,0.959212845903476,0.946737078964028,0.897814474580483,0.689168111943391,0.00800799508136095,0.00888884304833148
1343,0.959199896096258,0.946710378607502,0.897782695062823,0.689072090915831,0.00800642676675504,0.00888438951656842
1344,0.959176578700777,0.946686209502575,0.897737748372525,0.688978605032001,0.00800486151047379,0.00887994282106158
1345,0.959163084688509,0.946668512020671,0.897709222610065,0.688884504574962,0.00800330835015303,0.00887550046886693
1346,0.959150429276911,0.94665813832335,0.897662731992363,0.688791183051568,0.0080017479555457,0.00887106907699523
1347,0.959131339866172,0.946640914736057,0.897629056981771,0.688696030202605,0.00800020882982461,0.00886665389349035
1348,0.959115010321877,0.946621752201998,0.897601444114261,0.688603449961339,0.00799866259212128,0.00886222945397394
1349,0.959112472610828,0.946609945658553,0.897564865295899,0.688508345390647,0.00799710745481252,0.00885783628002942
1350,0.959086881383369,0.946592013705974,0.897526121802404,0.688415887142905,0.00799559095758009,0.0088534415463043
1351,0.959065129315896,0.946559217168324,0.897481136492957,0.68831858869459,0.00799405550656985,0.00884906187339517
1352,0.95905508920741,0.946547860353586,0.897456979708396,0.688225102054784,0.00799253370588817,0.00884467902947325
1353,0.959055413043279,0.946527995902644,0.897416796477923,0.68813316697561,0.00799100958583269,0.00884032597332966
1354,0.959041240488125,0.946502626551059,0.897382184178843,0.688039260608392,0.00798949046366395,0.00883596301926643
1355,0.959011893194275,0.946488385826087,0.897347526667246,0.687943597520847,0.00798797205553383,0.00883161606542952
1356,0.958986089878932,0.946461535977029,0.897307685593101,0.687851602963983,0.00798644977137254,0.00882728965735428
1357,0.959000441891831,0.946443654063814,0.89727626463117,0.687758602994158,0.00798496869656979,0.00882295662291584
1358,0.958956673642848,0.946439156344013,0.897236053610169,0.687664247002304,0.0079834623126911,0.00881864471056358
1359,0.958952177047152,0.946409118632725,0.897204103337163,0.687569084193487,0.00798196311550572,0.0088143275584875
1360,0.958936841051284,0.946380630391903,0.897168974409095,0.687477014266947,0.0079804726198383,0.0088100484210671
1361,0.958926643070388,0.946368813436593,0.897128373863293,0.687384180802129,0.00797898478612442,0.00880573964721328
1362,0.958917985917372,0.946353663212657,0.897100960474561,0.68728979132813,0.00797750668225432,0.0088014684255679
1363,0.958892174258951,0.946328624854437,0.897060294096905,0.687198351896608,0.00797603636207005,0.00879720165603138
1364,0.958878777537075,0.946303632743176,0.897024634800702,0.687103255097649,0.00797455424848299,0.00879293354000286
1365,0.958865358100312,0.946292318492707,0.896992225551411,0.687011249089306,0.0079730868365229,0.00878868743298305
1366,0.958843782219428,0.946266961116342,0.896959890781896,0.686917904303662,0.00797163444445495,0.00878444268251065
1367,0.958844405649938,0.946267342781329,0.896916606481663,0.686824906469984,0.00797017086690661,0.0087802049962119
1368,0.958823307203065,0.946233440966107,0.89688924244585,0.686730701300089,0.00796869269441593,0.00877598808095181
1369,0.958796238445365,0.946213248525759,0.896845766682241,0.686638743645937,0.00796724730990377,0.00877176929385038
1370,0.958790507802169,0.946196072719292,0.896809103290281,0.686545235892437,0.00796579542211703,0.00876757315538309
1371,0.958776879820178,0.946178354623588,0.896776079327623,0.686454830991502,0.00796435389386116,0.00876336422386483
1372,0.958764947367893,0.946160799241067,0.896744799863452,0.686360852693002,0.00796291713897554,0.0087591748929765
1373,0.958724437435016,0.946135094311298,0.896712153180082,0.686266013867731,0.00796146794263467,0.00875499896266852
1374,0.958737599606534,0.946128351479473,0.896668567359474,0.686175111940046,0.00796003210899209,0.0087508346841814
1375,0.958721786494147,0.94609664144737,0.896640031301612,0.686082691766389,0.00795860855558763,0.00874666815085677
1376,0.958698946550109,0.946071915533381,0.896604708223352,0.685989649213178,0.00795718659011469,0.00874252195881839
1377,0.958688222882966,0.946056223435399,0.896562377950024,0.685894954220015,0.00795576338318378,0.00873837449355227
1378,0.958685526661334,0.946040225964986,0.89652839883446,0.685804296714498,0.00795433535822258,0.00873424217143232
1379,0.958659741870499,0.946027188961758,0.896486255768817,0.685710981936668,0.0079529468404042,0.00873012135607871
1380,0.95863374053079,0.946003069760689,0.896452164835878,0.685619621298373,0.0079515284249239,0.00872599361133248
1381,0.9586389949666,0.945989894617562,0.89642538417945,0.685526421942481,0.00795011761647501,0.00872189285158821
1382,0.958605802206963,0.945966712497884,0.89639019594518,0.685433498494614,0.00794873685137843,0.00871778854262874
1383,0.958601969004394,0.945942522658139,0.896349120221305,0.685341291607385,0.00794731725050628,0.00871370375573363
1384,0.958593619830006,0.945927107649449,0.896312017015118,0.685249261110432,0.00794593735976834,0.00870961171360207
1385,0.958573695935897,0.945909356773615,0.89627715812988,0.685160159241406,0.00794454528112374,0.00870554866076836
1386,0.958564972439666,0.945895891155257,0.896240654673815,0.685067174061572,0.00794317059506,0.00870148248932235
1387,0.95854344100981,0.945875937305076,0.896209280464686,0.684972605097265,0.00794179183645091,0.00869742702554058
1388,0.958520495523121,0.945861220356116,0.896176971543692,0.684880918054793,0.00794039930848321,0.0086933764127945
1389,0.958525206586896,0.945834348021535,0.896144858599251,0.6847901017269,0.00793902658640445,0.00868934347175594
1390,0.958499571784961,0.945815504407156,0.896102790926773,0.684695345398451,0.00793767441715733,0.00868531190836277
1391,0.958485934431104,0.945792617447833,0.896066072963837,0.684606086269761,0.00793630272747838,0.00868129508203108
1392,0.958462903068451,0.945771200639942,0.896029517893123,0.684512465599666,0.00793494186363133,0.00867728295267453
1393,0.95844787476615,0.945763729890144,0.895987884082157,0.684423148100433,0.00793356213565096,0.00867326728713237
1394,0.958452086145552,0.945740082954557,0.895960082388685,0.684330526594596,0.00793222913826688,0.00866928339841736
1395,0.958430086854137,0.945720940081325,0.895928900218843,0.684236747767484,0.00793087229288079,0.00866529226926579
1396,0.958409233562728,0.945702416740947,0.895892721688244,0.684145996676483,0.00792952251499309,0.00866131931007867
1397,0.958390773302248,0.945684670487079,0.895853842791925,0.684054380432286,0.00792817530253706,0.00865733921370892
1398,0.958375375253627,0.945649851877981,0.895824499655244,0.683962744816432,0.00792683920373961,0.00865338135054255
1399,0.958361335347853,0.945641076816843,0.895783353250312,0.683871558631444,0.00792551764675858,0.00864943441396669
1400,0.958349304049696,0.945627098386422,0.895747503412593,0.683778791677999,0.00792416308218269,0.00864549323652299
1401,0.958348477845928,0.945608302367271,0.895719443652475,0.683690262708751,0.00792284861197161,0.00864155962689394
1402,0.958320558507316,0.945592605848115,0.895681303339937,0.683598184198399,0.00792152276442336,0.00863762621868411
1403,0.958313247376944,0.945566909850607,0.895647911457629,0.683506524045997,0.00792021274811006,0.00863370798714253
